"Date","Price","Open","High","Low","Vol.","Change %"
"2003-03-20","617.350","616.850","617.350","616.850","","-0.33%"
"2003-03-21","623.690","623.190","623.690","623.190","","1.03%"
"2003-03-24","619.940","612.940","619.940","612.940","","-0.60%"
"2003-03-25","615.610","615.110","615.610","615.110","","-0.70%"
"2003-03-26","614.450","613.950","614.450","613.950","","-0.19%"
"2003-03-27","618.765","615.620","618.765","615.620","","0.70%"
"2003-03-28","608.520","608.020","608.520","608.020","","-1.66%"
"2003-03-31","605.490","598.490","605.490","598.490","","-0.50%"
"2003-04-01","602.590","602.090","602.590","602.090","","-0.48%"
"2003-04-02","609.200","608.700","609.200","608.700","","1.10%"
"2003-04-03","610.850","610.350","610.850","610.350","","0.27%"
